Taille,Test,CPU,Mem,Action,Structure
5527000,180,2.97,254688,insert,arraylist
5527000,180,2.19,250460,insert,vector
16483000,180,9.66,644584,removeValue_first,arraylist
16483000,180,9.47,620524,removeValue_first,vector
24854000,180,11.65,851944,removeValue_middle,arraylist
24854000,180,11.66,887760,removeValue_middle,vector
10183000,180,4.51,362264,removeValue_last,arraylist
10183000,180,3.93,355476,removeValue_last,vector
7291000,180,3.75,309760,changeValue_first,arraylist
7291000,180,2.85,313236,changeValue_first,vector
27513000,180,13.14,948088,changeValue_middle,arraylist
27513000,180,11.76,881852,changeValue_middle,vector
32108000,180,15.43,1175248,changeValue_last,arraylist
32108000,180,12.48,975380,changeValue_last,vector
31120000,180,13.90,957832,getValue_first,arraylist
31120000,180,12.40,929536,getValue_first,vector
27407000,180,12.93,956304,getValue_middle,arraylist
27407000,180,12.08,895924,getValue_middle,vector
18709000,180,9.53,680152,getValue_last,arraylist
18709000,180,8.84,643668,getValue_last,vector
15571000,181,9.14,631212,insert,arraylist
15571000,181,8.32,540708,insert,vector
18046000,181,9.62,671152,removeValue_first,arraylist
18046000,181,9.50,630316,removeValue_first,vector
12227000,181,5.56,436600,removeValue_middle,arraylist
12227000,181,4.32,423760,removeValue_middle,vector
24295000,181,11.56,849652,removeValue_last,arraylist
24295000,181,11.87,888360,removeValue_last,vector
15529000,181,9.08,632328,changeValue_first,arraylist
15529000,181,5.26,483432,changeValue_first,vector
7304000,181,3.41,299712,changeValue_middle,arraylist
7304000,181,2.82,313512,changeValue_middle,vector
15791000,181,9.20,636556,changeValue_last,arraylist
15791000,181,7.42,551456,changeValue_last,vector
13976000,181,8.86,606964,getValue_first,arraylist
13976000,181,7.20,512376,getValue_first,vector
23856000,181,11.82,844288,getValue_middle,arraylist
23856000,181,12.14,876824,getValue_middle,vector
7667000,181,3.98,306776,getValue_last,arraylist
7667000,181,2.99,309324,getValue_last,vector
20500000,182,11.20,718680,insert,arraylist
20500000,182,9.08,689128,insert,vector
30663000,182,14.10,948988,removeValue_first,arraylist
30663000,182,14.26,951088,removeValue_first,vector
14118000,182,9.94,612836,removeValue_middle,arraylist
14118000,182,5.39,476460,removeValue_middle,vector
10424000,182,4.86,381584,removeValue_last,arraylist
10424000,182,3.78,350300,removeValue_last,vector
25197000,182,11.55,851892,changeValue_first,arraylist
25197000,182,10.41,872124,changeValue_first,vector
23645000,182,11.14,853048,changeValue_middle,arraylist
23645000,182,11.48,890056,changeValue_middle,vector
6151000,182,2.93,261628,changeValue_last,arraylist
6151000,182,2.21,264808,changeValue_last,vector
21045000,182,10.95,856304,getValue_first,arraylist
21045000,182,9.98,856176,getValue_first,vector
15679000,182,9.10,628252,getValue_middle,arraylist
15679000,182,5.46,473384,getValue_middle,vector
18107000,182,9.51,664876,getValue_last,arraylist
18107000,182,8.85,640048,getValue_last,vector
22938000,183,11.66,857580,insert,arraylist
22938000,183,9.47,861192,insert,vector
8364000,183,4.41,343396,removeValue_first,arraylist
8364000,183,3.17,312376,removeValue_first,vector
20065000,183,10.69,728284,removeValue_middle,arraylist
20065000,183,9.44,679936,removeValue_middle,vector
22696000,183,11.41,847692,removeValue_last,arraylist
22696000,183,11.47,897800,removeValue_last,vector
13884000,183,9.15,605980,changeValue_first,arraylist
13884000,183,6.13,464588,changeValue_first,vector
13673000,183,5.81,441416,changeValue_middle,arraylist
13673000,183,6.45,461540,changeValue_middle,vector
8320000,183,4.16,337196,changeValue_last,arraylist
8320000,183,3.09,314340,changeValue_last,vector
22777000,183,11.82,850112,getValue_first,arraylist
22777000,183,11.49,892732,getValue_first,vector
25899000,183,12.88,952248,getValue_middle,arraylist
25899000,183,11.81,882740,getValue_middle,vector
31896000,183,15.65,1177420,getValue_last,arraylist
31896000,183,12.83,977868,getValue_last,vector
31609000,184,15.84,1176128,insert,arraylist
31609000,184,12.70,984204,insert,vector
29488000,184,13.76,954788,removeValue_first,arraylist
29488000,184,14.54,948720,removeValue_first,vector
21695000,184,12.64,849348,removeValue_middle,arraylist
21695000,184,9.82,875396,removeValue_middle,vector
22960000,184,11.46,856404,removeValue_last,arraylist
22960000,184,11.09,878640,removeValue_last,vector
20836000,184,10.80,854980,changeValue_first,arraylist
20836000,184,9.18,678244,changeValue_first,vector
9966000,184,4.67,365224,changeValue_middle,arraylist
9966000,184,3.79,352428,changeValue_middle,vector
25557000,184,11.80,846816,changeValue_last,arraylist
25557000,184,11.37,886980,changeValue_last,vector
24144000,184,11.60,856996,getValue_first,arraylist
24144000,184,10.15,882372,getValue_first,vector
16696000,184,9.54,651636,getValue_middle,arraylist
16696000,184,8.87,617988,getValue_middle,vector
21794000,184,11.05,849376,getValue_last,arraylist
21794000,184,9.53,892052,getValue_last,vector
11653000,185,5.64,436696,insert,arraylist
11653000,185,4.54,413068,insert,vector
6116000,185,3.11,267104,removeValue_first,arraylist
6116000,185,2.39,261652,removeValue_first,vector
12006000,185,5.74,450124,removeValue_middle,arraylist
12006000,185,7.04,454844,removeValue_middle,vector
9571000,185,4.56,364424,removeValue_last,arraylist
9571000,185,3.89,350220,removeValue_last,vector
16507000,185,9.32,648260,changeValue_first,arraylist
16507000,185,8.50,615056,changeValue_first,vector
25543000,185,11.68,852348,changeValue_middle,arraylist
25543000,185,9.71,889908,changeValue_middle,vector
11630000,185,5.77,442132,changeValue_last,arraylist
11630000,185,4.13,422816,changeValue_last,vector
9319000,185,4.50,365108,getValue_first,arraylist
9319000,185,3.32,319680,getValue_first,vector
8983000,185,4.54,347612,getValue_middle,arraylist
8983000,185,3.10,313076,getValue_middle,vector
31773000,185,15.43,1167400,getValue_last,arraylist
31773000,185,13.85,950516,getValue_last,vector
22692000,186,11.48,847412,insert,arraylist
22692000,186,11.73,874912,insert,vector
13564000,186,6.29,414688,removeValue_first,arraylist
13564000,186,5.20,469232,removeValue_first,vector
9912000,186,4.84,377124,removeValue_middle,arraylist
9912000,186,3.86,352512,removeValue_middle,vector
11167000,186,5.09,414832,removeValue_last,arraylist
11167000,186,4.16,416032,removeValue_last,vector
11810000,186,5.43,438332,changeValue_first,arraylist
11810000,186,4.31,418300,changeValue_first,vector
18615000,186,9.45,679172,changeValue_middle,arraylist
18615000,186,7.86,592100,changeValue_middle,vector
6208000,186,3.53,306792,changeValue_last,arraylist
6208000,186,2.43,264688,changeValue_last,vector
16836000,186,9.39,653032,getValue_first,arraylist
16836000,186,8.73,612136,getValue_first,vector
13790000,186,5.91,436976,getValue_middle,arraylist
13790000,186,5.20,481812,getValue_middle,vector
5674000,186,2.75,257724,getValue_last,arraylist
5674000,186,2.09,255820,getValue_last,vector
19772000,187,10.59,727044,insert,arraylist
19772000,187,9.04,699912,insert,vector
9709000,187,4.82,374256,removeValue_first,arraylist
9709000,187,3.80,351236,removeValue_first,vector
28339000,187,13.27,955052,removeValue_middle,arraylist
28339000,187,13.27,938904,removeValue_middle,vector
27075000,187,12.73,952684,removeValue_last,arraylist
27075000,187,11.67,896120,removeValue_last,vector
13580000,187,5.83,441136,changeValue_first,arraylist
13580000,187,5.17,473220,changeValue_first,vector
22219000,187,11.31,853140,changeValue_middle,arraylist
22219000,187,10.08,874232,changeValue_middle,vector
17372000,187,9.33,656660,changeValue_last,arraylist
17372000,187,7.50,575968,changeValue_last,vector
16633000,187,9.24,649876,getValue_first,arraylist
16633000,187,8.78,609180,getValue_first,vector
11404000,187,4.82,380000,getValue_middle,arraylist
11404000,187,4.10,424888,getValue_middle,vector
22310000,187,11.41,849264,getValue_last,arraylist
22310000,187,9.88,880888,getValue_last,vector
13067000,188,5.86,431992,insert,arraylist
13067000,188,6.71,452188,insert,vector
12840000,188,5.36,419312,removeValue_first,arraylist
12840000,188,5.32,470672,removeValue_first,vector
27711000,188,13.20,952168,removeValue_middle,arraylist
27711000,188,12.57,880628,removeValue_middle,vector
23066000,188,10.95,857692,removeValue_last,arraylist
23066000,188,9.78,890580,removeValue_last,vector
28346000,188,13.00,959356,changeValue_first,arraylist
28346000,188,12.78,979056,changeValue_first,vector
7930000,188,3.66,308392,changeValue_middle,arraylist
7930000,188,2.93,316736,changeValue_middle,vector
16503000,188,9.22,642692,changeValue_last,arraylist
16503000,188,8.98,612044,changeValue_last,vector
18143000,188,9.05,668584,getValue_first,arraylist
18143000,188,8.95,635276,getValue_first,vector
28719000,188,13.27,954432,getValue_middle,arraylist
28719000,188,13.15,964716,getValue_middle,vector
12293000,188,5.61,446320,getValue_last,arraylist
12293000,188,4.14,418536,getValue_last,vector
14988000,189,9.08,618724,insert,arraylist
14988000,189,7.23,524640,insert,vector
24218000,189,12.26,849176,removeValue_first,arraylist
24218000,189,12.36,887460,removeValue_first,vector
24840000,189,11.97,841392,removeValue_middle,arraylist
24840000,189,11.86,887124,removeValue_middle,vector
5132000,189,2.82,246192,removeValue_last,arraylist
5132000,189,1.99,205368,removeValue_last,vector
19975000,189,10.35,730504,changeValue_first,arraylist
19975000,189,8.40,715056,changeValue_first,vector
23769000,189,11.08,853188,changeValue_middle,arraylist
23769000,189,11.53,884392,changeValue_middle,vector
24461000,189,11.65,851224,changeValue_last,arraylist
24461000,189,11.60,889472,changeValue_last,vector
23553000,189,11.59,850284,getValue_first,arraylist
23553000,189,11.13,900832,getValue_first,vector
27026000,189,12.70,951040,getValue_middle,arraylist
27026000,189,12.00,890844,getValue_middle,vector
6314000,189,3.50,300832,getValue_last,arraylist
6314000,189,2.31,263564,getValue_last,vector
27743000,190,13.02,948616,insert,arraylist
27743000,190,11.24,901808,insert,vector
31828000,190,15.73,1175124,removeValue_first,arraylist
31828000,190,14.07,983184,removeValue_first,vector
5117000,190,2.88,243752,removeValue_middle,arraylist
5117000,190,1.97,204716,removeValue_middle,vector
20224000,190,10.62,724024,removeValue_last,arraylist
20224000,190,9.00,667216,removeValue_last,vector
7587000,190,3.67,304276,changeValue_first,arraylist
7587000,190,2.91,312500,changeValue_first,vector
16443000,190,8.79,646928,changeValue_middle,arraylist
16443000,190,5.58,485968,changeValue_middle,vector
28366000,190,13.47,954220,changeValue_last,arraylist
28366000,190,10.99,911068,changeValue_last,vector
13030000,190,5.62,447008,getValue_first,arraylist
13030000,190,4.92,472372,getValue_first,vector
18621000,190,9.29,682356,getValue_middle,arraylist
18621000,190,8.75,646284,getValue_middle,vector
15093000,190,8.87,625420,getValue_last,arraylist
15093000,190,5.29,470140,getValue_last,vector
26141000,191,13.07,949984,insert,arraylist
26141000,191,11.34,911616,insert,vector
9069000,191,4.43,349616,removeValue_first,arraylist
9069000,191,3.28,316984,removeValue_first,vector
25361000,191,11.56,847576,removeValue_middle,arraylist
25361000,191,11.77,892084,removeValue_middle,vector
6291000,191,3.13,303940,removeValue_last,arraylist
6291000,191,2.32,261080,removeValue_last,vector
24863000,191,11.66,845920,changeValue_first,arraylist
24863000,191,11.86,889048,changeValue_first,vector
26386000,191,12.60,952660,changeValue_middle,arraylist
26386000,191,11.93,888404,changeValue_middle,vector
22648000,191,10.91,855728,changeValue_last,arraylist
22648000,191,11.74,886000,changeValue_last,vector
26844000,191,13.19,950292,getValue_first,arraylist
26844000,191,11.81,890880,getValue_first,vector
31824000,191,15.49,1168480,getValue_middle,arraylist
31824000,191,12.49,1009848,getValue_middle,vector
9399000,191,4.36,377140,getValue_last,arraylist
9399000,191,2.96,316300,getValue_last,vector
13485000,192,5.53,442016,insert,arraylist
13485000,192,6.74,458320,insert,vector
27364000,192,13.23,951084,removeValue_first,arraylist
27364000,192,12.41,887208,removeValue_first,vector
15615000,192,10.17,640732,removeValue_middle,arraylist
15615000,192,7.58,549364,removeValue_middle,vector
14219000,192,9.28,608028,removeValue_last,arraylist
14219000,192,5.22,467156,removeValue_last,vector
21364000,192,11.05,850720,changeValue_first,arraylist
21364000,192,10.27,855068,changeValue_first,vector
28596000,192,13.09,952024,changeValue_middle,arraylist
28596000,192,13.33,968948,changeValue_middle,vector
8813000,192,4.38,353836,changeValue_last,arraylist
8813000,192,3.22,311676,changeValue_last,vector
18762000,192,9.57,682960,getValue_first,arraylist
18762000,192,7.56,596108,getValue_first,vector
6957000,192,3.76,303296,getValue_middle,arraylist
6957000,192,2.35,273968,getValue_middle,vector
25591000,192,12.04,851704,getValue_last,arraylist
25591000,192,10.88,900996,getValue_last,vector
9152000,193,4.22,343956,insert,arraylist
9152000,193,3.15,317032,insert,vector
19681000,193,9.88,696152,removeValue_first,arraylist
19681000,193,9.65,704224,removeValue_first,vector
28161000,193,13.79,957208,removeValue_middle,arraylist
28161000,193,11.24,930800,removeValue_middle,vector
9005000,193,4.54,351976,removeValue_last,arraylist
9005000,193,3.09,312576,removeValue_last,vector
7389000,193,3.51,300700,changeValue_first,arraylist
7389000,193,2.72,318548,changeValue_first,vector
30960000,193,13.61,958784,changeValue_middle,arraylist
30960000,193,13.47,953540,changeValue_middle,vector
23642000,193,11.13,856564,changeValue_last,arraylist
23642000,193,11.45,887900,changeValue_last,vector
17901000,193,9.00,666460,getValue_first,arraylist
17901000,193,7.68,577932,getValue_first,vector
19115000,193,9.91,687016,getValue_middle,arraylist
19115000,193,7.51,600636,getValue_middle,vector
17630000,193,9.39,660552,getValue_last,arraylist
17630000,193,8.76,634264,getValue_last,vector
25766000,194,11.66,857832,insert,arraylist
25766000,194,10.72,913836,insert,vector
25143000,194,11.92,857100,removeValue_first,arraylist
25143000,194,11.30,909284,removeValue_first,vector
7944000,194,3.86,305068,removeValue_middle,arraylist
7944000,194,2.97,314236,removeValue_middle,vector
31397000,194,14.19,1077260,removeValue_last,arraylist
31397000,194,12.93,997700,removeValue_last,vector
7904000,194,3.67,305572,changeValue_first,arraylist
7904000,194,2.92,316304,changeValue_first,vector
15442000,194,9.15,627644,changeValue_middle,arraylist
15442000,194,5.33,470004,changeValue_middle,vector
26278000,194,12.68,933504,changeValue_last,arraylist
26278000,194,11.21,912440,changeValue_last,vector
7471000,194,3.64,302956,getValue_first,arraylist
7471000,194,2.79,313200,getValue_first,vector
14587000,194,9.08,617232,getValue_middle,arraylist
14587000,194,7.06,531308,getValue_middle,vector
6107000,194,2.86,263792,getValue_last,arraylist
6107000,194,2.35,260796,getValue_last,vector
25193000,195,11.83,848244,insert,arraylist
25193000,195,11.29,904448,insert,vector
26642000,195,12.82,938836,removeValue_first,arraylist
26642000,195,11.12,932700,removeValue_first,vector
13895000,195,9.60,614364,removeValue_middle,arraylist
13895000,195,6.70,466080,removeValue_middle,vector
27512000,195,12.98,957592,removeValue_last,arraylist
27512000,195,11.71,923128,removeValue_last,vector
12034000,195,5.60,434972,changeValue_first,arraylist
12034000,195,4.31,420980,changeValue_first,vector
26047000,195,12.69,951696,changeValue_middle,arraylist
26047000,195,11.66,892788,changeValue_middle,vector
7629000,195,3.66,304056,changeValue_last,arraylist
7629000,195,2.92,313484,changeValue_last,vector
