Taille,Test,CPU,Mem,Action,Structure
1428600,78,4.78,130428,getValue_first,linkedlist
1428600,78,0.39,86796,getValue_first,vector
2276600,78,1.17,136548,getValue_middle,arraylist
2276600,78,6.30,173920,getValue_middle,linkedlist
2276600,78,1.15,124096,getValue_middle,vector
1154500,78,0.37,76752,getValue_last,arraylist
1154500,78,3.97,116476,getValue_last,linkedlist
1154500,78,0.34,70504,getValue_last,vector
2996200,79,1.44,159060,insert,arraylist
2996200,79,16.24,228836,insert,linkedlist
2996200,79,1.39,158864,insert,vector
3082100,79,1.63,162976,removeValue_first,arraylist
3082100,79,15.83,228512,removeValue_first,linkedlist
3082100,79,1.51,161160,removeValue_first,vector
2410000,79,1.21,134168,removeValue_middle,arraylist
2410000,79,6.70,182136,removeValue_middle,linkedlist
2410000,79,1.18,122268,removeValue_middle,vector
1109700,79,0.36,72748,removeValue_last,arraylist
1109700,79,3.87,118172,removeValue_last,linkedlist
1109700,79,0.36,72360,removeValue_last,vector
637200,79,0.33,64492,changeValue_first,arraylist
637200,79,2.07,89512,changeValue_first,linkedlist
637200,79,0.24,54052,changeValue_first,vector
1277800,79,0.44,83204,changeValue_middle,arraylist
1277800,79,4.05,115332,changeValue_middle,linkedlist
1277800,79,0.35,74520,changeValue_middle,vector
1109500,79,0.37,78876,changeValue_last,arraylist
1109500,79,3.71,112148,changeValue_last,linkedlist
1109500,79,0.38,72500,changeValue_last,vector
2823900,79,1.39,159436,getValue_first,arraylist
2823900,79,15.82,232492,getValue_first,linkedlist
2823900,79,1.34,158700,getValue_first,vector
1305700,79,0.45,84828,getValue_middle,arraylist
1305700,79,3.88,114024,getValue_middle,linkedlist
1305700,79,0.38,72412,getValue_middle,vector
1230500,79,0.44,82848,getValue_last,arraylist
1230500,79,3.92,113844,getValue_last,linkedlist
1230500,79,0.33,70756,getValue_last,vector
2734900,80,1.48,161180,insert,arraylist
2734900,80,16.44,228268,insert,linkedlist
2734900,80,1.43,158808,insert,vector
2814200,80,1.59,161324,removeValue_first,arraylist
2814200,80,15.77,234272,removeValue_first,linkedlist
2814200,80,1.42,154984,removeValue_first,vector
1452300,80,0.90,111776,removeValue_middle,arraylist
1452300,80,5.11,129700,removeValue_middle,linkedlist
1452300,80,0.45,84920,removeValue_middle,vector
561900,80,0.29,66652,removeValue_last,arraylist
561900,80,0.24,64260,removeValue_last,linkedlist
561900,80,0.27,56016,removeValue_last,vector
434400,80,0.25,55820,changeValue_first,arraylist
434400,80,0.24,56380,changeValue_first,linkedlist
434400,80,0.21,51908,changeValue_first,vector
687500,80,0.31,62572,changeValue_middle,arraylist
687500,80,2.22,90436,changeValue_middle,linkedlist
687500,80,0.28,66440,changeValue_middle,vector
1751600,80,0.94,114164,changeValue_last,arraylist
1751600,80,6.60,149664,changeValue_last,linkedlist
1751600,80,0.87,111908,changeValue_last,vector
543300,80,0.31,64516,getValue_first,arraylist
543300,80,0.24,58320,getValue_first,linkedlist
543300,80,0.22,55568,getValue_first,vector
94400,80,0.18,41060,getValue_middle,arraylist
94400,80,0.19,43552,getValue_middle,linkedlist
94400,80,0.22,44792,getValue_middle,vector
1367500,80,0.46,85272,getValue_last,arraylist
1367500,80,3.83,116568,getValue_last,linkedlist
1367500,80,0.41,84808,getValue_last,vector
969800,81,0.42,72920,insert,arraylist
969800,81,2.85,105252,insert,linkedlist
969800,81,0.32,68140,insert,vector
2256100,81,1.33,132796,removeValue_first,arraylist
2256100,81,6.39,173052,removeValue_first,linkedlist
2256100,81,1.17,122144,removeValue_first,vector
418800,81,0.24,58068,removeValue_middle,arraylist
418800,81,0.24,58472,removeValue_middle,linkedlist
418800,81,0.21,49844,removeValue_middle,vector
1052400,81,0.39,74740,removeValue_last,arraylist
1052400,81,3.05,108044,removeValue_last,linkedlist
1052400,81,0.33,70184,removeValue_last,vector
2807400,81,1.48,165220,changeValue_first,arraylist
2807400,81,16.38,230256,changeValue_first,linkedlist
2807400,81,1.36,154968,changeValue_first,vector
2875800,81,1.55,163384,changeValue_middle,arraylist
2875800,81,16.33,230596,changeValue_middle,linkedlist
2875800,81,1.49,157948,changeValue_middle,vector
1830500,81,0.94,124296,changeValue_last,arraylist
1830500,81,6.28,152852,changeValue_last,linkedlist
1830500,81,0.85,113720,changeValue_last,vector
589800,81,0.30,66660,getValue_first,arraylist
589800,81,0.25,60476,getValue_first,linkedlist
589800,81,0.27,56048,getValue_first,vector
1945500,81,1.01,120360,getValue_middle,arraylist
1945500,81,6.64,157864,getValue_middle,linkedlist
1945500,81,0.91,109744,getValue_middle,vector
2601300,81,1.25,136628,getValue_last,arraylist
2601300,81,6.55,182228,getValue_last,linkedlist
2601300,81,1.11,128016,getValue_last,vector
1030700,82,0.39,76688,insert,arraylist
1030700,82,2.80,107148,insert,linkedlist
1030700,82,0.34,68492,insert,vector
3237300,82,1.61,161084,removeValue_first,arraylist
3237300,82,15.97,228292,removeValue_first,linkedlist
3237300,82,1.46,158588,removeValue_first,vector
1361300,82,0.42,86960,removeValue_middle,arraylist
1361300,82,4.09,116172,removeValue_middle,linkedlist
1361300,82,0.42,88904,removeValue_middle,vector
2349100,82,1.30,132356,removeValue_last,arraylist
2349100,82,6.58,177260,removeValue_last,linkedlist
2349100,82,1.11,127948,removeValue_last,vector
3194500,82,1.56,163136,changeValue_first,arraylist
3194500,82,16.47,228868,changeValue_first,linkedlist
3194500,82,1.38,160936,changeValue_first,vector
2873600,82,1.58,165308,changeValue_middle,arraylist
2873600,82,16.17,230452,changeValue_middle,linkedlist
2873600,82,1.28,153100,changeValue_middle,vector
1261100,82,0.48,89140,changeValue_last,arraylist
1261100,82,3.97,118384,changeValue_last,linkedlist
1261100,82,0.33,72824,changeValue_last,vector
1194400,82,0.37,76672,getValue_first,arraylist
1194400,82,3.76,114540,getValue_first,linkedlist
1194400,82,0.37,68464,getValue_first,vector
1045800,82,0.33,76396,getValue_middle,arraylist
1045800,82,2.84,101064,getValue_middle,linkedlist
1045800,82,0.35,68344,getValue_middle,vector
1356600,82,0.41,85376,getValue_last,arraylist
1356600,82,3.80,113712,getValue_last,linkedlist
1356600,82,0.40,88952,getValue_last,vector
662000,83,0.32,68436,insert,arraylist
662000,83,2.09,92156,insert,linkedlist
662000,83,0.34,64356,insert,vector
2516600,83,1.37,136672,removeValue_first,arraylist
2516600,83,6.77,178372,removeValue_first,linkedlist
2516600,83,1.19,126012,removeValue_first,vector
1135200,83,0.38,72608,removeValue_middle,arraylist
1135200,83,3.91,116264,removeValue_middle,linkedlist
1135200,83,0.34,72468,removeValue_middle,vector
2529600,83,1.27,132488,removeValue_last,arraylist
2529600,83,6.40,182372,removeValue_last,linkedlist
2529600,83,1.18,122040,removeValue_last,vector
2304500,83,1.25,136708,changeValue_first,arraylist
2304500,83,6.36,172516,changeValue_first,linkedlist
2304500,83,1.14,122036,changeValue_first,vector
1581100,83,0.90,110036,changeValue_middle,arraylist
1581100,83,5.03,130608,changeValue_middle,linkedlist
1581100,83,0.86,109784,changeValue_middle,vector
2076800,83,1.18,132772,changeValue_last,arraylist
2076800,83,6.37,168052,changeValue_last,linkedlist
2076800,83,0.97,121756,changeValue_last,vector
1362900,83,0.44,89224,getValue_first,arraylist
1362900,83,3.85,114348,getValue_first,linkedlist
1362900,83,0.43,84908,getValue_first,vector
2571800,83,1.32,132560,getValue_middle,arraylist
2571800,83,6.39,182204,getValue_middle,linkedlist
2571800,83,1.14,122160,getValue_middle,vector
1527200,83,0.92,110204,getValue_last,arraylist
1527200,83,4.74,126476,getValue_last,linkedlist
1527200,83,0.80,111444,getValue_last,vector
1609100,84,0.90,110152,insert,arraylist
1609100,84,4.84,128908,insert,linkedlist
1609100,84,0.86,113784,insert,vector
1654800,84,0.98,114012,removeValue_first,arraylist
1654800,84,4.90,128312,removeValue_first,linkedlist
1654800,84,0.93,109668,removeValue_first,vector
2160400,84,1.24,134468,removeValue_middle,arraylist
2160400,84,6.46,163668,removeValue_middle,linkedlist
2160400,84,1.08,124220,removeValue_middle,vector
3258900,84,1.68,159352,removeValue_last,arraylist
3258900,84,15.45,228156,removeValue_last,linkedlist
3258900,84,1.44,156712,removeValue_last,vector
1129000,84,0.40,74868,changeValue_first,arraylist
1129000,84,3.79,119872,changeValue_first,linkedlist
1129000,84,0.35,70408,changeValue_first,vector
496700,84,0.27,54488,changeValue_middle,arraylist
496700,84,0.27,56540,changeValue_middle,linkedlist
496700,84,0.21,54004,changeValue_middle,vector
2402500,84,1.21,136588,changeValue_last,arraylist
2402500,84,6.45,177728,changeValue_last,linkedlist
2402500,84,1.08,119984,changeValue_last,vector
480900,84,0.30,57588,getValue_first,arraylist
480900,84,0.27,60024,getValue_first,linkedlist
480900,84,0.25,57724,getValue_first,vector
3087000,84,1.55,159400,getValue_middle,arraylist
3087000,84,16.04,228480,getValue_middle,linkedlist
3087000,84,1.40,154776,getValue_middle,vector
3205300,84,1.50,159116,getValue_last,arraylist
3205300,84,15.99,228416,getValue_last,linkedlist
3205300,84,1.40,154984,getValue_last,vector
1834400,85,1.03,123660,insert,arraylist
1834400,85,6.39,156424,insert,linkedlist
1834400,85,0.82,109896,insert,vector
65400,85,0.20,43228,removeValue_first,arraylist
65400,85,0.21,43040,removeValue_first,linkedlist
65400,85,0.19,42604,removeValue_first,vector
1524100,85,0.97,113356,removeValue_middle,arraylist
1524100,85,4.87,127392,removeValue_middle,linkedlist
1524100,85,0.80,115832,removeValue_middle,vector
1156300,85,0.37,72656,removeValue_last,arraylist
1156300,85,3.89,116728,removeValue_last,linkedlist
1156300,85,0.36,68284,removeValue_last,vector
2958200,85,1.52,159208,changeValue_first,arraylist
2958200,85,16.11,228368,changeValue_first,linkedlist
2958200,85,1.47,155208,changeValue_first,vector
1074700,85,0.37,72820,changeValue_middle,arraylist
1074700,85,3.11,105504,changeValue_middle,linkedlist
1074700,85,0.32,70336,changeValue_middle,vector
1901500,85,0.99,120376,changeValue_last,arraylist
1901500,85,6.28,159360,changeValue_last,linkedlist
1901500,85,0.88,111552,changeValue_last,vector
1256700,85,0.42,85268,getValue_first,arraylist
1256700,85,3.86,118128,getValue_first,linkedlist
1256700,85,0.31,72412,getValue_first,vector
584900,85,0.27,64524,getValue_middle,arraylist
584900,85,0.26,64176,getValue_middle,linkedlist
584900,85,0.24,57788,getValue_middle,vector
1367500,85,0.47,85200,getValue_last,arraylist
1367500,85,3.81,115176,getValue_last,linkedlist
1367500,85,0.42,88872,getValue_last,vector
302700,86,0.20,47956,insert,arraylist
302700,86,0.24,52084,insert,linkedlist
302700,86,0.19,49864,insert,vector
2401800,86,1.27,138760,removeValue_first,arraylist
2401800,86,6.68,182280,removeValue_first,linkedlist
2401800,86,1.20,125436,removeValue_first,vector
181400,86,0.20,45788,removeValue_middle,arraylist
181400,86,0.21,43916,removeValue_middle,linkedlist
181400,86,0.22,47600,removeValue_middle,vector
1762800,86,0.96,111944,removeValue_last,arraylist
1762800,86,6.57,152484,removeValue_last,linkedlist
1762800,86,0.87,113964,removeValue_last,vector
3005100,86,1.51,161244,changeValue_first,arraylist
3005100,86,15.96,232604,changeValue_first,linkedlist
3005100,86,1.31,155060,changeValue_first,vector
2144300,86,1.21,136456,changeValue_middle,arraylist
2144300,86,6.82,168072,changeValue_middle,linkedlist
2144300,86,1.03,124128,changeValue_middle,vector
2270600,86,1.19,132520,changeValue_last,arraylist
2270600,86,6.22,171316,changeValue_last,linkedlist
2270600,86,1.05,128228,changeValue_last,vector
1685600,86,0.88,116140,getValue_first,arraylist
1685600,86,5.04,129136,getValue_first,linkedlist
1685600,86,0.79,113720,getValue_first,vector
2286300,86,1.26,132808,getValue_middle,arraylist
2286300,86,6.44,171968,getValue_middle,linkedlist
2286300,86,1.02,125896,getValue_middle,vector
2484300,86,1.22,134480,getValue_last,arraylist
2484300,86,6.25,178368,getValue_last,linkedlist
2484300,86,1.17,122324,getValue_last,vector
1664600,87,0.89,111912,insert,arraylist
1664600,87,5.22,132044,insert,linkedlist
1664600,87,0.89,111528,insert,vector
1215700,87,0.45,83080,removeValue_first,arraylist
1215700,87,4.19,114424,removeValue_first,linkedlist
1215700,87,0.37,70572,removeValue_first,vector
2791700,87,1.56,161300,removeValue_middle,arraylist
2791700,87,16.09,228740,removeValue_middle,linkedlist
2791700,87,1.38,154964,removeValue_middle,vector
1059800,87,0.38,72992,removeValue_last,arraylist
1059800,87,3.01,107608,removeValue_last,linkedlist
1059800,87,0.35,66372,removeValue_last,vector
558500,87,0.29,60272,changeValue_first,arraylist
558500,87,0.27,64304,changeValue_first,linkedlist
558500,87,0.27,58064,changeValue_first,vector
2380400,87,1.26,134744,changeValue_middle,arraylist
2380400,87,6.59,174108,changeValue_middle,linkedlist
2380400,87,1.02,122092,changeValue_middle,vector
1420900,87,0.46,85040,changeValue_last,arraylist
1420900,87,5.17,131576,changeValue_last,linkedlist
1420900,87,0.44,88852,changeValue_last,vector
315200,87,0.22,48096,getValue_first,arraylist
315200,87,0.24,53908,getValue_first,linkedlist
315200,87,0.20,49644,getValue_first,vector
2493700,87,1.30,136640,getValue_middle,arraylist
2493700,87,6.39,181992,getValue_middle,linkedlist
2493700,87,1.07,126288,getValue_middle,vector
1681600,87,0.90,109984,getValue_last,arraylist
1681600,87,5.08,134380,getValue_last,linkedlist
1681600,87,0.84,113508,getValue_last,vector
997500,88,0.33,74600,insert,arraylist
997500,88,2.84,103400,insert,linkedlist
997500,88,0.35,69836,insert,vector
1231800,88,0.46,83296,removeValue_first,arraylist
1231800,88,3.99,118632,removeValue_first,linkedlist
1231800,88,0.32,72436,removeValue_first,vector
390200,88,0.23,54352,removeValue_middle,arraylist
390200,88,0.24,54136,removeValue_middle,linkedlist
390200,88,0.21,49860,removeValue_middle,vector
1528800,88,0.93,109848,removeValue_last,arraylist
1528800,88,5.18,126820,removeValue_last,linkedlist
1528800,88,0.84,109968,removeValue_last,vector
2200800,88,1.25,134608,changeValue_first,arraylist
2200800,88,6.52,165524,changeValue_first,linkedlist
2200800,88,1.07,126088,changeValue_first,vector
1410200,88,0.45,85320,changeValue_middle,arraylist
1410200,88,5.15,128656,changeValue_middle,linkedlist
1410200,88,0.40,90928,changeValue_middle,vector
547700,88,0.27,62336,changeValue_last,arraylist
547700,88,0.24,58364,changeValue_last,linkedlist
547700,88,0.26,58076,changeValue_last,vector
2340000,88,1.23,134268,getValue_first,arraylist
2340000,88,6.40,175896,getValue_first,linkedlist
2340000,88,1.06,121824,getValue_first,vector
1840200,88,0.95,120204,getValue_middle,arraylist
1840200,88,6.65,153688,getValue_middle,linkedlist
1840200,88,0.82,113476,getValue_middle,vector
3253100,88,1.55,159132,getValue_last,arraylist
3253100,88,15.66,230640,getValue_last,linkedlist
3253100,88,1.38,154964,getValue_last,vector
1620900,89,0.88,113224,insert,arraylist
1620900,89,5.08,136156,insert,linkedlist
1620900,89,0.77,109584,insert,vector
3024500,89,1.56,159040,removeValue_first,arraylist
3024500,89,17.05,230964,removeValue_first,linkedlist
3024500,89,1.39,154984,removeValue_first,vector
3095500,89,1.58,159256,removeValue_middle,arraylist
3095500,89,15.88,228484,removeValue_middle,linkedlist
3095500,89,1.50,154968,removeValue_middle,vector
672400,89,0.30,64152,removeValue_last,arraylist
672400,89,2.26,90212,removeValue_last,linkedlist
672400,89,0.30,60252,removeValue_last,vector
571200,89,0.28,62384,changeValue_first,arraylist
571200,89,0.26,62208,changeValue_first,linkedlist
571200,89,0.23,54192,changeValue_first,vector
452800,89,0.24,54196,changeValue_middle,arraylist
452800,89,0.27,60308,changeValue_middle,linkedlist
452800,89,0.23,52076,changeValue_middle,vector
2100000,89,1.25,134580,changeValue_last,arraylist
2100000,89,6.56,163900,changeValue_last,linkedlist
2100000,89,1.09,120052,changeValue_last,vector
419300,89,0.24,53904,getValue_first,arraylist
419300,89,0.25,54456,getValue_first,linkedlist
419300,89,0.22,53280,getValue_first,vector
342400,89,0.24,48020,getValue_middle,arraylist
342400,89,0.25,50128,getValue_middle,linkedlist
342400,89,0.22,49868,getValue_middle,vector
2269700,89,1.18,134740,getValue_last,arraylist
2269700,89,6.41,170084,getValue_last,linkedlist
2269700,89,1.06,122248,getValue_last,vector
2763000,90,1.45,159256,insert,arraylist
2763000,90,15.53,230212,insert,linkedlist
2763000,90,1.30,158768,insert,vector
3192400,90,1.60,165012,removeValue_first,arraylist
3192400,90,15.89,232688,removeValue_first,linkedlist
3192400,90,1.46,156956,removeValue_first,vector
1490200,90,1.00,113256,removeValue_middle,arraylist
1490200,90,5.42,131676,removeValue_middle,linkedlist
1490200,90,0.82,111948,removeValue_middle,vector
2624100,90,1.22,134624,removeValue_last,arraylist
2624100,90,6.57,182328,removeValue_last,linkedlist
2624100,90,1.17,144404,removeValue_last,vector
2120300,90,1.15,136632,changeValue_first,arraylist
2120300,90,6.43,163964,changeValue_first,linkedlist
2120300,90,1.10,120228,changeValue_first,vector
1326200,90,0.46,89212,changeValue_middle,arraylist
1326200,90,4.14,115064,changeValue_middle,linkedlist
1326200,90,0.41,87136,changeValue_middle,vector
1976300,90,1.01,123592,changeValue_last,arraylist
1976300,90,6.21,160680,changeValue_last,linkedlist
1976300,90,0.85,109664,changeValue_last,vector
2384100,90,1.19,136544,getValue_first,arraylist
2384100,90,6.53,178052,getValue_first,linkedlist
2384100,90,1.04,124224,getValue_first,vector
2060200,90,1.11,136420,getValue_middle,arraylist
2060200,90,6.36,161800,getValue_middle,linkedlist
2060200,90,1.04,123908,getValue_middle,vector
572100,90,0.30,64320,getValue_last,arraylist
572100,90,0.22,64368,getValue_last,linkedlist
572100,90,0.22,57836,getValue_last,vector
2394400,91,1.35,132412,insert,arraylist
2394400,91,6.22,175816,insert,linkedlist
2394400,91,1.09,121840,insert,vector
1773000,91,0.92,111744,removeValue_first,arraylist
1773000,91,5.08,127560,removeValue_first,linkedlist
1773000,91,0.86,113948,removeValue_first,vector
1158200,91,0.40,72936,removeValue_middle,arraylist
1158200,91,4.26,121500,removeValue_middle,linkedlist
1158200,91,0.35,68472,removeValue_middle,vector
2741100,91,1.50,159220,removeValue_last,arraylist
2741100,91,16.75,230660,removeValue_last,linkedlist
2741100,91,1.32,154856,removeValue_last,vector
2092700,91,1.29,130276,changeValue_first,arraylist
2092700,91,6.50,167848,changeValue_first,linkedlist
2092700,91,1.07,122184,changeValue_first,vector
3177100,91,1.58,163128,changeValue_middle,arraylist
3177100,91,16.74,234676,changeValue_middle,linkedlist
3177100,91,1.43,156864,changeValue_middle,vector
3090700,91,1.50,159148,changeValue_last,arraylist
3090700,91,16.38,232208,changeValue_last,linkedlist
3090700,91,1.35,156232,changeValue_last,vector
3231300,91,1.48,159308,getValue_first,arraylist
3231300,91,15.44,236520,getValue_first,linkedlist
3231300,91,1.43,154804,getValue_first,vector
2126500,91,1.19,138700,getValue_middle,arraylist
2126500,91,6.32,167180,getValue_middle,linkedlist
2126500,91,1.10,123792,getValue_middle,vector
580600,91,0.31,62180,getValue_last,arraylist
580600,91,0.25,60464,getValue_last,linkedlist
580600,91,0.24,57888,getValue_last,vector
3138600,92,1.57,159260,insert,arraylist
3138600,92,15.20,234832,insert,linkedlist
3138600,92,1.46,152600,insert,vector
681300,92,0.32,64364,removeValue_first,arraylist
681300,92,2.08,89412,removeValue_first,linkedlist
681300,92,0.31,63772,removeValue_first,vector
1692600,92,1.02,110180,removeValue_middle,arraylist
1692600,92,5.16,128084,removeValue_middle,linkedlist
1692600,92,0.87,109704,removeValue_middle,vector
2233000,92,1.16,134436,removeValue_last,arraylist
2233000,92,6.55,174040,removeValue_last,linkedlist
2233000,92,1.09,120124,removeValue_last,vector
2214800,92,1.16,136536,changeValue_first,arraylist
2214800,92,6.64,168220,changeValue_first,linkedlist
2214800,92,1.12,122076,changeValue_first,vector
3024400,92,1.54,159324,changeValue_middle,arraylist
3024400,92,16.10,228836,changeValue_middle,linkedlist
3024400,92,1.39,158732,changeValue_middle,vector
2242200,92,1.16,132716,changeValue_last,arraylist
2242200,92,6.16,170800,changeValue_last,linkedlist
2242200,92,1.06,124308,changeValue_last,vector
2228000,92,1.15,132284,getValue_first,arraylist
2228000,92,6.63,174020,getValue_first,linkedlist
2228000,92,1.05,119844,getValue_first,vector
2208700,92,1.20,130324,getValue_middle,arraylist
2208700,92,6.35,168260,getValue_middle,linkedlist
2208700,92,1.03,125388,getValue_middle,vector
3050700,92,1.53,162416,getValue_last,arraylist
3050700,92,16.41,230820,getValue_last,linkedlist
3050700,92,1.38,154868,getValue_last,vector
1341300,93,0.47,87048,insert,arraylist
1341300,93,4.10,118844,insert,linkedlist
1341300,93,0.44,87076,insert,vector
3007900,93,1.55,159192,removeValue_first,arraylist
3007900,93,16.35,228572,removeValue_first,linkedlist
3007900,93,1.42,156848,removeValue_first,vector
2739500,93,1.53,163008,removeValue_middle,arraylist
2739500,93,15.97,236708,removeValue_middle,linkedlist
2739500,93,1.29,158732,removeValue_middle,vector
1657400,93,0.89,113988,removeValue_last,arraylist
1657400,93,4.92,129276,removeValue_last,linkedlist
1657400,93,0.81,111556,removeValue_last,vector
960700,93,0.37,72852,changeValue_first,arraylist
960700,93,2.98,103716,changeValue_first,linkedlist
960700,93,0.35,70640,changeValue_first,vector
2858100,93,1.41,159252,changeValue_middle,arraylist
2858100,93,15.68,230540,changeValue_middle,linkedlist
2858100,93,1.44,154856,changeValue_middle,vector
1879800,93,1.07,120312,changeValue_last,arraylist
1879800,93,6.60,159732,changeValue_last,linkedlist
1879800,93,0.90,111672,changeValue_last,vector
2553600,93,1.30,136768,getValue_first,arraylist
2553600,93,6.31,185980,getValue_first,linkedlist
2553600,93,1.13,124088,getValue_first,vector
2516800,93,1.34,138600,getValue_middle,arraylist
2516800,93,6.51,182080,getValue_middle,linkedlist
2516800,93,1.10,122308,getValue_middle,vector
398000,93,0.24,54056,getValue_last,arraylist
398000,93,0.21,54044,getValue_last,linkedlist
398000,93,0.25,55660,getValue_last,vector
2711800,94,1.31,148568,insert,arraylist
2711800,94,15.71,228280,insert,linkedlist
2711800,94,1.38,156972,insert,vector
1778500,94,0.97,116120,removeValue_first,arraylist
1778500,94,4.84,129600,removeValue_first,linkedlist
1778500,94,0.89,115932,removeValue_first,vector
479800,94,0.28,54224,removeValue_middle,arraylist
479800,94,0.25,60416,removeValue_middle,linkedlist
479800,94,0.24,58052,removeValue_middle,vector
132900,94,0.19,43168,removeValue_last,arraylist
132900,94,0.20,45568,removeValue_last,linkedlist
132900,94,0.22,47592,removeValue_last,vector
2376300,94,1.26,138428,changeValue_first,arraylist
2376300,94,6.51,174060,changeValue_first,linkedlist
2376300,94,1.10,124116,changeValue_first,vector
1855200,94,1.01,120284,changeValue_middle,arraylist
1855200,94,6.39,157632,changeValue_middle,linkedlist
1855200,94,0.93,109956,changeValue_middle,vector
2490700,94,1.14,132648,changeValue_last,arraylist
2490700,94,6.82,184328,changeValue_last,linkedlist
2490700,94,1.14,123552,changeValue_last,vector
1752500,94,0.96,111800,getValue_first,arraylist
1752500,94,5.02,126324,getValue_first,linkedlist
1752500,94,0.85,115916,getValue_first,vector
680900,94,0.34,64272,getValue_middle,arraylist
680900,94,2.31,89996,getValue_middle,linkedlist
680900,94,0.30,63536,getValue_middle,vector
1594200,94,0.88,110032,getValue_last,arraylist
1594200,94,5.15,129576,getValue_last,linkedlist
1594200,94,0.75,109752,getValue_last,vector
912400,95,0.32,72840,insert,arraylist
912400,95,3.00,104616,insert,linkedlist
912400,95,0.33,64412,insert,vector
38700,95,0.18,41260,removeValue_first,arraylist
38700,95,0.19,45132,removeValue_first,linkedlist
38700,95,0.17,38872,removeValue_first,vector
2598800,95,1.34,132376,removeValue_middle,arraylist
2598800,95,6.58,185852,removeValue_middle,linkedlist
2598800,95,1.16,122092,removeValue_middle,vector
3229100,95,1.58,161160,removeValue_last,arraylist
3229100,95,16.21,234620,removeValue_last,linkedlist
3229100,95,1.44,155036,removeValue_last,vector
2710600,95,1.48,148592,changeValue_first,arraylist
2710600,95,16.67,228520,changeValue_first,linkedlist
2710600,95,1.41,155012,changeValue_first,vector
637200,95,0.30,60468,changeValue_middle,arraylist
637200,95,2.24,91688,changeValue_middle,linkedlist
637200,95,0.22,54204,changeValue_middle,vector
1054700,95,0.39,72944,changeValue_last,arraylist
1054700,95,2.92,105304,changeValue_last,linkedlist
1054700,95,0.37,70460,changeValue_last,vector
2714100,95,1.46,146984,getValue_first,arraylist
2714100,95,16.38,230464,getValue_first,linkedlist
2714100,95,1.41,158428,getValue_first,vector
1113700,95,0.40,72672,getValue_middle,arraylist
1113700,95,4.14,115120,getValue_middle,linkedlist
1113700,95,0.36,68452,getValue_middle,vector
2240300,95,1.15,132400,getValue_last,arraylist
2240300,95,6.79,170144,getValue_last,linkedlist
2240300,95,1.07,122184,getValue_last,vector
2515900,96,1.25,132820,insert,arraylist
2515900,96,6.44,184144,insert,linkedlist
2515900,96,1.10,123308,insert,vector
2197900,96,1.21,132548,removeValue_first,arraylist
2197900,96,6.37,165616,removeValue_first,linkedlist
2197900,96,1.08,128196,removeValue_first,vector
1715800,96,0.89,113884,removeValue_middle,arraylist
1715800,96,5.21,131844,removeValue_middle,linkedlist
1715800,96,0.93,109628,removeValue_middle,vector
2101400,96,1.20,134572,removeValue_last,arraylist
2101400,96,6.40,167748,removeValue_last,linkedlist
2101400,96,1.06,126048,removeValue_last,vector
2010100,96,0.91,120128,changeValue_first,arraylist
2010100,96,6.35,162128,changeValue_first,linkedlist
2010100,96,0.99,110104,changeValue_first,vector
1211300,96,0.39,74900,changeValue_middle,arraylist
1211300,96,4.08,121128,changeValue_middle,linkedlist
1211300,96,0.35,73856,changeValue_middle,vector
1173900,96,0.37,74852,changeValue_last,arraylist
1173900,96,4.02,116676,changeValue_last,linkedlist
1173900,96,0.36,68564,changeValue_last,vector
303700,96,0.23,51916,getValue_first,arraylist
303700,96,0.25,56280,getValue_first,linkedlist
303700,96,0.22,51584,getValue_first,vector
3068200,96,1.58,159044,getValue_middle,arraylist
3068200,96,15.86,227948,getValue_middle,linkedlist
3068200,96,1.42,156804,getValue_middle,vector
710700,96,0.33,64516,getValue_last,arraylist
710700,96,2.28,90208,getValue_last,linkedlist
710700,96,0.33,64136,getValue_last,vector
811500,97,0.37,74568,insert,arraylist
811500,97,2.01,92236,insert,linkedlist
811500,97,0.37,64320,insert,vector
1227500,97,0.45,87040,removeValue_first,arraylist
1227500,97,4.17,118496,removeValue_first,linkedlist
1227500,97,0.39,74540,removeValue_first,vector
58100,97,0.18,41176,removeValue_middle,arraylist
58100,97,0.17,41336,removeValue_middle,linkedlist
58100,97,0.19,41200,removeValue_middle,vector
478100,97,0.26,55932,removeValue_last,arraylist
478100,97,0.25,56112,removeValue_last,linkedlist
478100,97,0.24,55820,removeValue_last,vector
726100,97,0.35,64544,changeValue_first,arraylist
726100,97,2.23,90404,changeValue_first,linkedlist
726100,97,0.33,62404,changeValue_first,vector
860000,97,0.41,74744,changeValue_middle,arraylist
860000,97,2.90,104840,changeValue_middle,linkedlist
860000,97,0.33,64420,changeValue_middle,vector
1088400,97,0.41,76248,changeValue_last,arraylist
1088400,97,2.81,100508,changeValue_last,linkedlist
1088400,97,0.33,68636,changeValue_last,vector
3110500,97,1.49,162992,getValue_first,arraylist
3110500,97,16.14,234560,getValue_first,linkedlist
3110500,97,1.37,160764,getValue_first,vector
1619500,97,0.86,110032,getValue_middle,arraylist
1619500,97,5.01,133720,getValue_middle,linkedlist
1619500,97,0.83,111720,getValue_middle,vector
2837000,97,1.43,165264,getValue_last,arraylist
2837000,97,16.46,232636,getValue_last,linkedlist
2837000,97,1.42,154944,getValue_last,vector
969000,98,0.36,72920,insert,arraylist
969000,98,3.27,102012,insert,linkedlist
969000,98,0.31,66220,insert,vector
1662200,98,0.98,112204,removeValue_first,arraylist
